11,23,20,20,23,18,19,29,27,24,20,21,23,24,22,24,20,24,23,26,27,19,22,19,18,24,30,24,10,4,1,3,6,4,4,5,6,3,4,5,6,4,7,3,1,3,6,4,5,7,4,2,0,6,5,6,8,3,3,0,0,16,20,30,23,18,25,24,24,26,23,26,25,25,26,23,28,24,24,25,27,28,29,24,28,27,26,23,25,17,23,24,29,28,25,30,26,23,27,23,31,30,28,24,27,29,30,22,28,23,27,28,38,23,24,22,18,24,26,25
31,29,33,25,40,39,71,42,39,48,42,27,38,37,38,34,41,34,46,38,37,36,33,34,30,32,48,44,24,20,19,16,20,27,23,18,18,22,23,21,25,23,19,20,24,29,22,20,20,17,19,16,21,24,16,15,21,19,17,0,44,35,32,35,32,35,39,32,35,41,40,31,33,47,44,36,40,35,43,35,39,40,40,40,40,39,36,32,37,34,32,38,45,40,42,39,32,40,42,30,42,41,42,41,39,40,40,38,40,35,36,35,36,38,38,42,41,32,40,28
31,27,37,29,33,33,74,46,42,45,33,34,42,37,45,33,37,34,49,41,41,30,39,35,39,36,50,36,24,25,21,22,17,25,18,17,15,18,19,20,25,23,19,20,20,31,20,14,21,17,18,17,22,25,20,15,22,20,20,0,43,42,42,41,37,39,42,38,40,40,44,43,40,58,41,41,37,37,44,32,39,51,32,38,36,36,41,45,33,46,27,47,50,38,37,35,44,36,43,36,45,47,48,35,45,51,42,44,43,41,48,39,43,34,40,39,43,43,38,32
28,32,30,35,30,31,70,40,47,39,36,42,33,39,34,32,34,43,46,33,32,34,39,28,43,34,51,35,22,29,23,22,16,19,22,20,24,15,22,20,24,18,25,18,19,31,21,19,21,19,24,20,19,22,28,17,22,20,23,0,42,42,39,34,39,38,40,40,44,40,44,45,38,53,35,42,42,41,41,28,41,51,36,31,37,39,44,42,38,44,30,41,49,38,35,31,47,32,31,42,41,37,45,35,31,44,36,40,39,33,46,41,41,30,27,32,40,36,27,35
28,36,30,39,39,36,69,33,40,37,45,37,35,40,35,36,42,44,38,38,34,36,37,34,42,31,52,41,17,30,25,25,15,28,24,15,27,21,26,23,23,19,25,24,22,32,22,24,23,17,25,19,25,25,27,24,24,23,21,0,39,42,35,33,31,39,39,42,38,47,43,42,39,53,40,37,47,38,45,44,46,50,42,42,38,38,47,36,37,42,38,34,51,39,34,33,41,38,26,35,42,37,45,42,36,34,42,35,44,39,46,50,45,45,35,24,38,30,40,37
42,38,44,46,52,41,71,34,48,49,50,39,44,38,41,37,51,55,46,45,50,48,44,46,43,43,59,42,23,32,30,23,28,27,37,21,26,27,26,25,27,20,30,28,28,32,25,28,29,19,32,25,26,32,31,30,24,22,23,0,43,36,42,32,34,43,41,43,40,38,39,39,48,51,52,43,48,39,44,45,48,43,50,44,44,38,50,34,35,39,39,47,46,37,38,32,43,40,26,30,43,40,49,57,44,33,44,39,39,40,43,42,45,52,44,30,45,36,56,37
45,40,47,42,48,41,76,36,48,44,52,42,48,41,38,40,50,62,54,47,44,44,39,41,41,48,64,36,26,31,31,24,35,23,36,19,26,30,27,26,28,21,26,30,29,35,27,25,30,27,33,24,28,27,28,32,25,23,27,0,43,38,44,37,37,39,42,47,42,46,33,41,42,58,47,45,47,47,43,46,46,45,44,44,43,40,48,34,35,38,36,61,41,40,33,39,47,41,37,40,46,39,51,61,42,38,49,39,42,46,40,35,40,53,48,30,43,36,52,38
32,31,43,39,42,35,74,33,40,32,41,34,32,37,29,34,40,62,41,38,38,32,31,34,35,37,50,38,25,23,31,16,29,20,31,15,20,24,20,22,29,25,21,24,25,31,21,22,22,22,27,19,19,19,19,23,21,21,22,0,45,44,38,33,36,41,43,40,38,45,37,33,35,53,44,29,41,44,38,46,44,37,42,43,40,33,41,30,42,36,34,64,46,41,37,40,53,39,38,36,43,35,45,56,40,39,44,38,47,38,47,34,34,47,46,34,38,40,52,32
31,34,32,34,40,33,67,38,34,36,39,30,29,42,31,37,43,50,47,29,35,34,30,31,39,35,44,42,21,22,25,17,21,18,26,12,15,22,13,20,24,28,15,22,19,24,18,21,20,22,25,17,18,18,17,20,16,23,19,0,41,46,41,34,32,38,40,39,35,42,37,30,28,49,48,32,34,42,43,32,42,38,40,41,29,35,40,26,43,28,37,63,49,44,39,40,40,44,36,31,43,38,41,50,37,37,40,41,50,38,51,40,38,42,51,51,41,42,52,29
32,32,31,39,32,42,71,34,33,33,43,36,30,42,33,35,48,45,49,34,36,34,35,31,44,42,48,41,24,19,24,24,18,16,24,16,15,25,14,22,26,27,18,17,21,28,17,19,21,23,25,18,24,19,20,20,17,19,16,0,36,43,40,31,35,33,42,29,32,42,33,32,32,42,46,33,34,39,41,34,44,37,33,33,28,41,32,26,41,37,32,52,50,46,36,39,39,40,41,33,45,37,43,51,30,41,33,42,44,43,42,38,44,42,50,56,40,36,49,35
33,35,36,31,31,36,68,28,38,27,42,32,38,34,34,27,43,47,50,36,37,36,33,34,40,48,44,36,24,15,17,19,16,15,21,20,16,20,16,22,22,29,18,16,15,22,20,22,17,22,20,18,25,19,18,21,18,18,17,0,33,50,37,30,39,35,41,35,38,35,32,38,40,51,35,29,37,30,37,32,41,38,38,32,34,45,36,28,41,40,29,50,49,38,37,41,40,37,31,33,36,35,41,43,35,34,34,44,44,47,43,37,44,41,44,52,36,39,47,36
34,40,36,25,35,33,63,33,33,32,36,33,34,29,28,29,40,45,51,32,34,34,35,42,40,47,42,31,19,26,18,21,20,12,16,18,15,22,16,16,26,25,16,14,16,21,16,17,14,25,19,19,21,21,18,19,12,13,16,0,42,46,34,38,35,34,42,33,33,34,37,36,40,47,39,29,41,27,34,35,36,38,38,37,32,39,38,36,37,41,31,41,46,36,34,39,40,32,28,31,39,38,36,34,38,35,34,38,37,46,39,34,38,42,48,37,34,45,49,37
43,34,40,39,49,35,61,41,37,35,34,40,37,39,37,33,37,48,52,38,48,40,40,50,43,49,42,37,24,32,18,21,26,17,24,18,23,20,16,19,30,28,17,25,21,24,20,13,15,27,25,19,22,25,20,25,10,20,17,0,46,49,39,36,30,37,42,40,43,43,34,38,42,41,47,38,55,41,41,34,43,43,35,37,35,40,39,41,40,38,34,43,45,38,33,41,37,44,37,30,44,38,36,41,36,41,41,41,47,36,34,42,38,43,44,33,37,38,46,40
51,39,39,45,44,42,56,51,42,46,50,47,48,42,41,39,41,51,61,44,53,49,47,46,44,48,46,45,25,38,20,28,26,19,30,21,26,23,20,19,29,29,21,24,25,28,24,16,21,37,24,24,24,26,24,24,20,22,15,0,49,51,43,44,32,38,44,42,44,49,43,42,46,45,46,40,57,43,41,41,47,40,43,42,39,46,44,41,44,38,29,46,45,34,38,44,39,37,41,33,50,41,40,44,41,45,48,39,49,45,46,47,44,43,44,36,38,52,45,39
49,43,37,44,40,42,48,58,48,49,49,44,51,38,44,48,47,45,65,50,48,50,48,50,42,43,48,49,27,41,23,25,30,30,31,18,21,27,25,24,31,27,24,24,25,27,25,21,25,34,29,23,27,27,30,19,24,21,17,0,43,48,38,44,36,39,50,41,40,52,52,45,41,57,46,39,47,48,33,41,46,44,53,35,34,46,39,43,45,37,33,43,51,32,36,46,37,34,45,34,44,37,40,40,43,39,46,32,40,41,45,50,36,39,55,46,36,59,52,34
37,36,41,48,47,38,46,56,43,45,55,42,48,41,48,53,50,44,65,47,45,49,52,51,45,47,51,50,30,43,27,26,36,32,30,27,23,25,31,25,29,24,25,26,29,30,23,28,25,36,30,23,29,32,34,19,22,20,20,0,40,47,40,41,33,44,51,40,44,57,55,44,39,50,43,43,44,44,32,28,47,42,50,45,32,48,39,46,42,37,35,35,43,48,47,49,39,33,41,40,46,40,38,42,48,38,40,35,46,47,51,48,42,38,54,41,32,51,55,30
35,31,41,45,45,35,41,45,44,48,57,42,38,46,45,47,52,49,59,49,43,44,57,48,47,42,51,43,28,37,29,30,34,31,33,25,27,25,28,24,29,31,23,23,30,29,26,26,25,37,30,24,28,28,31,21,19,21,21,0,43,47,44,38,27,45,49,40,40,48,50,42,37,46,48,52,45,45,40,38,47,50,46,47,38,40,32,50,47,30,34,32,49,52,53,52,36,33,39,41,45,47,37,42,46,36,40,41,38,51,45,53,45,50,46,42,39,53,60,35
31,35,35,39,41,32,43,47,35,48,50,46,36,42,35,44,41,46,44,48,45,39,50,38,40,49,50,43,30,40,30,29,30,29,28,23,29,20,27,21,26,35,22,23,33,27,27,23,20,34,30,18,21,29,34,17,18,22,18,0,35,49,44,36,27,43,42,37,44,41,36,42,39,47,46,43,43,41,41,53,50,50,53,44,41,40,34,48,47,26,36,38,47,59,45,48,45,33,36,37,46,38,34,42,47,31,37,39,37,41,41,44,33,45,43,50,45,51,59,37
39,37,36,47,44,40,50,52,37,42,48,48,36,37,45,46,35,43,54,39,40,47,50,41,41,51,48,55,35,38,29,34,29,35,35,23,30,22,26,23,30,34,24,28,28,31,27,27,20,28,31,22,24,25,35,21,16,20,17,0,39,45,44,36,36,45,39,39,46,46,40,48,43,51,44,39,45,36,38,56,49,49,56,49,41,46,39,38,40,33,37,42,49,49,47,52,38,38,36,36,47,27,44,40,44,37,35,39,39,38,39,45,34,50,51,55,42,52,51,37
35,40,39,48,43,36,43,56,35,40,48,49,38,38,50,55,30,49,60,41,39,42,51,43,41,51,56,44,33,44,29,36,31,33,34,24,25,24,29,28,34,29,22,30,26,29,24,29,21,31,34,25,25,28,32,17,20,23,19,0,42,47,43,34,36,43,40,38,54,48,39,48,40,53,52,41,48,32,44,63,45,44,56,44,41,52,42,34,38,37,37,44,55,47,57,59,49,43,34,43,42,40,43,36,47,39,41,37,39,52,41,47,34,50,45,60,40,55,47,41
28,41,35,42,47,35,32,49,41,37,49,49,35,32,46,43,29,51,70,38,43,38,45,45,37,54,52,40,30,39,29,32,29,34,36,27,30,22,32,28,38,38,24,34,31,31,30,36,26,31,37,21,25,32,28,23,20,23,26,0,44,45,38,19,33,33,38,46,47,48,35,47,37,48,45,42,41,38,35,58,40,41,58,46,30,50,32,34,42,40,37,46,52,50,49,55,47,43,30,44,45,50,38,35,46,39,39,35,38,53,44,46,38,49,45,56,39,53,55,35
29,45,30,37,30,35,29,56,41,37,40,42,24,25,35,42,33,46,58,36,42,36,42,44,39,55,46,42,19,28,19,28,21,27,31,24,35,19,24,23,32,35,20,27,37,35,27,27,22,26,37,21,23,33,19,22,24,17,30,0,38,36,35,26,25,32,41,37,35,41,38,42,29,42,35,36,34,39,29,50,39,53,55,31,33,43,24,34,32,29,37,45,37,44,36,41,42,39,32,39,50,49,33,35,50,40,37,37,39,56,34,41,40,47,41,55,40,53,61,27
31,44,28,40,34,40,44,60,41,48,40,46,32,30,38,45,43,39,49,38,35,37,44,45,44,47,49,46,18,36,17,32,26,23,26,17,28,17,23,16,25,35,17,30,31,37,30,18,24,25,32,23,24,29,23,23,21,22,28,0,40,44,38,28,32,42,49,38,41,43,42,44,33,45,51,45,31,50,40,49,41,47,50,41,46,45,38,45,35,23,41,52,40,44,40,48,42,49,43,40,54,46,41,43,55,39,42,38,45,50,33,44,39,54,41,50,42,47,54,33
29,41,27,41,34,38,43,57,36,42,35,40,37,35,37,47,47,43,51,34,37,32,44,48,37,38,47,43,14,45,21,24,27,20,23,12,23,18,21,14,21,34,18,23,29,32,29,16,27,17,32,22,23,27,19,20,20,21,33,0,44,45,45,28,27,42,48,38,41,45,37,46,36,40,50,43,30,41,40,49,38,44,50,47,45,41,47,46,36,22,42,54,42,35,33,45,49,53,38,41,47,47,41,47,52,48,40,44,35,41,31,46,35,54,39,49,44,47,46,30
25,37,26,40,40,41,41,48,42,40,42,40,35,33,37,50,39,47,53,30,43,35,39,43,38,43,43,42,17,48,25,21,23,27,26,14,24,26,18,17,21,33,19,24,26,34,26,18,29,21,29,19,22,26,22,22,28,23,31,0,43,46,51,29,34,42,51,35,41,49,38,55,41,51,52,50,41,39,42,54,44,37,46,42,42,46,53,38,45,25,36,52,50,40,38,42,53,53,41,44,44,48,46,40,50,52,45,51,46,56,45,49,31,46,42,51,42,54,42,38
26,39,30,36,36,35,31,46,39,45,34,39,32,33,29,44,38,50,55,33,42,38,36,30,35,35,39,41,13,40,25,11,21,18,19,13,20,20,13,19,18,27,11,19,19,29,19,21,22,14,25,16,17,26,19,22,16,21,25,0,35,30,47,21,29,47,44,33,34,42,31,47,30,49,47,42,48,45,32,51,45,30,38,44,34,53,44,33,44,29,38,48,46,42,29,39,41,53,32,45,44,41,47,40,55,50,44,47,52,71,51,48,28,44,42,49,37,51,42,33
29,48,43,41,35,41,40,55,43,47,41,40,45,36,41,53,43,47,47,37,40,40,41,36,36,32,43,42,20,46,26,15,23,20,24,17,19,18,19,21,21,26,16,22,16,31,22,22,23,23,19,17,19,27,26,28,22,20,25,0,33,27,44,30,32,48,38,40,35,44,37,45,46,46,51,42,41,45,39,39,41,27,39,45,34,46,48,37,37,28,36,55,44,38,32,44,43,51,33,47,42,42,46,41,40,40,45,44,53,65,46,38,38,43,45,45,33,49,46,30
31,38,45,34,39,38,43,67,43,49,47,37,52,33,44,47,46,46,36,48,37,34,46,43,42,33,49,39,21,49,32,24,21,24,26,21,23,15,18,20,17,31,18,22,29,27,26,16,21,24,21,21,17,23,26,29,19,18,30,0,28,32,46,23,42,49,39,42,41,40,40,40,50,48,46,37,43,42,37,38,42,28,51,50,32,38,52,36,34,21,35,52,31,38,37,38,41,41,35,42,41,38,47,34,29,28,46,40,47,60,46,34,38,46,47,51,36,45,39,29
28,27,34,27,32,37,41,55,44,31,36,30,40,26,30,45,38,47,35,41,29,34,42,42,42,38,46,32,13,47,22,15,17,21,26,14,26,15,19,22,24,30,16,17,19,24,21,27,20,23,27,20,15,17,26,26,16,18,33,0,30,36,42,20,30,42,47,37,33,28,29,39,50,42,41,28,45,32,36,42,47,28,56,48,25,38,50,32,50,23,27,53,38,30,30,28,42,36,29,31,52,38,40,30,29,27,45,30,43,49,38,35,32,48,43,51,42,38,36,27
29,30,23,31,33,35,31,52,42,27,25,31,30,27,37,39,27,41,37,39,32,34,34,42,37,30,45,24,14,39,16,15,14,16,24,13,26,16,14,19,24,26,16,14,15,21,20,26,17,22,33,18,13,15,20,19,12,10,36,0,26,38,38,16,24,30,48,34,34,30,36,33,46,38,40,28,39,29,31,41,40,34,51,41,26,32,34,38,45,21,20,50,36,31,33,25,36,38,22,28,42,33,29,25,29,34,39,28,33,36,41,44,22,36,34,45,38,31,39,20
34,35,32,43,34,41,28,51,42,35,37,40,34,38,44,44,26,48,46,42,39,31,41,42,44,40,41,37,18,34,24,23,24,23,23,13,30,18,19,22,26,30,19,22,16,17,19,25,20,27,29,22,16,17,18,20,13,18,38,0,43,36,38,34,35,32,57,37,35,43,37,35,45,46,45,33,41,34,36,39,39,41,48,39,35,38,34,44,44,21,32,45,40,43,40,36,36,54,29,39,41,35,34,24,35,45,48,41,31,44,44,52,32,30,32,49,40,38,40,32
34,38,37,49,36,36,36,56,44,41,38,44,31,41,50,48,47,48,51,47,43,29,43,36,39,40,35,48,27,43,31,25,26,32,27,22,29,17,24,20,27,33,24,25,19,20,18,27,15,27,34,32,20,18,25,22,16,26,43,0,42,34,41,32,43,41,44,45,41,48,41,44,43,51,55,41,44,48,38,36,48,49,49,43,39,49,34,42,39,12,46,54,48,53,38,41,29,52,38,42,41,53,45,43,39,50,55,39,34,48,51,55,35,44,43,47,43,47,43,33
26,34,31,41,37,37,31,57,44,37,43,33,36,36,48,48,55,42,59,41,44,42,51,31,40,42,46,53,27,46,30,21,25,28,30,19,23,20,26,20,26,37,20,21,24,21,24,21,25,25,37,28,16,23,28,26,20,27,38,0,32,35,43,22,34,46,29,37,39,42,36,40,54,36,41,44,44,48,44,38,53,50,44,48,32,44,49,34,36,11,41,55,43,46,23,36,33,50,33,39,42,42,42,50,41,42,57,37,31,41,41,53,29,44,39,39,37,44,42,22
23,31,32,38,31,36,33,56,45,35,31,35,32,27,45,36,48,33,52,30,45,32,43,33,32,41,44,55,20,35,27,9,29,23,23,11,11,20,23,17,29,30,14,15,22,20,21,16,35,19,32,21,13,17,16,18,13,16,31,0,25,29,41,18,27,41,34,31,28,40,33,34,46,37,41,36,44,41,33,30,48,51,40,49,34,37,51,27,30,12,30,54,37,29,19,26,31,38,25,27,41,33,43,45,30,41,46,36,33,39,32,47,27,44,40,28,34,33,34,27
27,30,30,36,31,37,39,56,47,33,28,35,34,28,42,33,42,27,37,33,44,40,37,33,36,31,44,47,13,29,25,14,27,18,24,13,16,22,21,11,21,24,19,19,23,20,15,16,36,19,29,26,17,19,18,15,9,13,22,0,31,38,47,29,31,34,37,41,29,40,35,40,55,48,45,34,49,36,37,35,39,56,41,49,36,36,47,34,37,12,33,48,40,40,20,32,39,39,30,32,44,41,41,32,39,43,43,33,32,48,38,40,31,39,47,35,28,31,36,23
25,32,32,40,31,35,30,60,42,30,33,35,36,24,40,37,42,32,35,40,39,40,36,34,32,37,44,40,18,29,24,18,23,16,23,18,21,21,19,15,24,16,18,21,25,21,15,23,33,17,30,30,22,23,23,18,12,18,25,0,33,36,49,25,32,38,43,41,41,42,38,44,41,47,40,45,45,37,36,50,41,59,48,42,39,40,41,41,42,10,30,53,44,46,23,42,39,36,32,46,40,49,47,39,59,48,39,41,38,50,50,37,40,31,52,34,37,35,45,13
21,24,28,21,30,28,26,47,29,28,34,39,28,21,23,35,38,35,39,33,31,29,35,24,29,30,41,38,14,23,17,14,23,16,23,16,15,14,17,15,26,18,11,19,18,29,12,17,27,9,25,22,18,20,17,20,13,19,34,0,35,34,40,21,30,33,43,41,40,38,37,32,47,43,39,41,40,44,33,44,43,63,51,38,34,38,42,37,41,14,27,53,35,39,34,35,39,37,28,36,41,37,44,45,57,42,38,33,43,45,38,39,36,29,47,35,45,34,46,7
18,22,24,24,31,24,28,33,25,28,24,31,23,21,20,25,25,25,37,28,29,23,23,24,23,24,32,35,15,14,8,11,16,12,14,11,5,10,16,18,22,15,13,14,13,21,11,15,21,8,25,18,14,14,15,14,8,18,40,0,28,30,34,23,22,32,40,32,34,33,31,29,41,38,40,32,35,42,38,35,43,60,41,34,34,41,44,34,38,16,25,45,29,31,30,29,40,39,27,35,35,30,40,49,59,33,29,28,42,35,28,33,26,32,38,31,43,34,48,2
22,28,33,35,35,35,36,33,35,36,29,33,33,30,31,32,35,27,41,40,38,29,35,30,33,26,40,38,11,15,13,14,11,14,14,9,10,9,12,15,22,13,12,18,14,15,15,17,23,9,22,15,16,14,20,18,8,20,42,0,30,32,38,27,31,36,40,31,33,34,34,38,34,37,43,33,31,40,36,29,37,59,33,38,38,43,38,38,37,17,33,46,40,32,29,26,37,41,32,43,35,44,39,55,47,40,24,36,39,35,32,34,30,32,37,33,44,36,51,0
21,28,35,30,38,42,33,38,39,39,36,32,31,25,32,34,33,41,39,36,38,33,36,25,30,33,39,37,8,11,13,13,11,14,17,8,13,8,13,12,20,10,5,15,12,12,16,15,23,6,14,13,18,11,19,23,11,16,49,0,33,35,40,22,19,36,37,38,40,33,34,40,32,44,43,36,31,38,37,38,43,53,34,39,39,38,27,34,28,10,26,47,39,32,28,32,30,39,36,42,29,47,45,47,47,40,37,43,39,37,38,36,33,39,41,34,40,33,47,3
20,22,31,28,24,28,32,35,37,30,36,27,26,19,29,29,32,43,39,33,31,27,27,21,27,22,32,30,4,9,8,11,9,9,9,4,7,3,6,9,18,11,1,10,8,4,11,13,20,3,5,3,8,9,13,14,8,8,48,0,34,26,41,17,18,33,39,35,33,37,35,33,28,41,42,36,29,30,34,36,43,50,38,36,32,38,28,34,34,12,30,44,35,35,28,29,23,39,24,37,23,32,49,42,38,30,43,45,38,41,33,37,33,39,30,36,35,33,43,5
17,18,27,28,22,23,35,28,26,26,27,23,26,23,26,22,21,34,33,33,27,20,24,20,25,19,24,31,1,4,4,2,6,5,4,2,5,2,3,8,10,9,1,7,2,7,10,12,16,0,4,2,3,6,10,13,7,9,42,0,33,35,40,20,17,32,33,31,25,46,30,32,25,32,40,29,31,27,33,39,39,44,37,30,24,28,28,32,37,11,37,33,24,37,31,28,32,40,17,32,28,32,32,37,39,24,44,41,45,39,33,31,31,32,29,24,30,37,42,6
15,22,22,37,24,24,26,35,25,34,31,35,31,24,27,25,23,32,27,26,31,25,26,18,28,24,28,28,3,3,4,3,5,4,5,4,4,5,6,3,4,6,4,8,6,9,9,12,11,5,4,6,5,6,6,10,8,6,32,0,35,38,37,20,16,34,29,32,24,34,17,24,24,27,37,31,30,26,31,35,27,41,30,34,29,28,28,28,34,14,26,27,24,38,27,30,31,32,24,32,25,35,25,36,36,23,41,36,49,41,32,28,27,34,30,28,27,37,32,9
17,18,21,34,26,29,28,25,26,29,31,27,27,21,25,23,25,20,27,25,27,24,22,19,20,25,27,29,5,3,3,5,9,7,4,4,2,6,4,2,6,7,3,3,4,9,6,7,7,4,1,2,2,4,5,5,4,5,15,0,26,29,30,14,25,25,21,25,19,34,13,19,27,20,26,26,25,21,30,27,21,33,23,29,26,22,26,32,31,16,20,37,23,25,22,22,30,25,24,22,22,28,27,36,37,20,34,35,38,22,28,29,24,27,28,27,24,32,30,14
17,14,17,22,17,25,23,22,20,22,22,24,21,15,19,15,27,16,19,22,23,23,17,22,21,20,23,28,5,2,5,3,3,5,2,2,1,1,0,1,4,5,2,2,2,4,3,2,5,1,1,1,2,3,4,5,2,2,3,0,23,25,28,16,22,20,19,23,19,23,20,15,28,17,18,28,16,24,18,22,18,27,25,26,21,16,23,23,29,16,19,31,20,16,23,28,23,27,22,18,25,22,19,23,35,12,30,28,31,18,28,32,17,22,18,22,24,17,32,16
21,14,18,20,18,18,27,24,25,19,15,14,23,21,20,19,21,17,22,20,20,23,21,16,21,23,21,25,2,1,2,2,2,2,2,4,1,0,0,4,2,4,1,0,1,1,2,4,5,1,2,2,5,3,4,4,2,2,3,0,18,19,24,23,16,19,20,18,23,18,19,20,23,22,21,23,20,22,15,24,25,19,26,27,27,21,20,22,27,15,22,27,25,25,23,20,16,26,24,20,22,22,17,23,27,21,24,24,27,20,25,27,17,19,24,18,22,18,23,16
